video_genres,video_level,video_title,video_url,video_year
"DramaRomanceEpisode aired 15 March 2004
","
                    TV-PG
                        
    
, 


    
            ",It's Raining Men             ,https://www.imdb.com/title/tt0557363/,
"Short2001 (USA)
","
                    
    


    
            ",Heavens Gate with Goggles             ,https://www.imdb.com/title/tt2004243/,2001
"Talk-ShowEpisode aired 3 November 1980
","
                    
    


    
            ","Changing Hollywood Sex Roles: The Main Event, Just Tell Me What You Want, The Last Married Couple in America, The Seduction of Joe Tynan, Kramer vs. Kramer, An Unmarried Woman, Starting Over             ",https://www.imdb.com/title/tt3438144/,
"ActionMysteryThriller28 February 2014 (USA)
","
                    PG-13
                        
    
, 
, 

    
            ",Non-Stop             ,https://www.imdb.com/title/tt2024469/,2014
"DocumentaryBiographyEpisode aired 7 May 2001
","
                    
    
, 


    
            ",Charlie Sheen: Born to Be Wild             ,https://www.imdb.com/title/tt0338689/,
"NewsEpisode aired 22 April 2016
","
                    TV-G
                        
    


    
            ",Episode dated 22 April 2016             ,https://www.imdb.com/title/tt5619868/,
"DramaHistoryWar21 March 1915 (USA)
","
                    Not Rated
                        
    
, 
, 

    
            ",The Birth of a Nation             ,https://www.imdb.com/title/tt0004972/,1915
"DramaRomanceEpisode aired 26 January 2000
","
                    TV-PG
                        
    
, 


    
            ",Northern Lights             ,https://www.imdb.com/title/tt0555149/,
"HorrorMysteryThriller12 September 1962 (USA)
","
                    PG-13
                        
    
, 
, 

    
            ",The City of the Dead             ,https://www.imdb.com/title/tt0053719/,1960
"AnimationAdventureComedyEpisode aired 24 November 1990
","
                    TV-PG
                        
    
, 
, 

    
            ",Littlest Planeteer             ,https://www.imdb.com/title/tt0808939/,
"NewsEpisode aired 23 January 2011
","
                    
    


    
            ","The New Age, Rick Warren, Glenn Beck, Aleister Crowley, and the Great Falling Away             ",https://www.imdb.com/title/tt3131606/,
"Video 2007
","
                    
    
            ","September 11th, and Beyond... The Babel Conspiracy             ",https://www.imdb.com/title/tt3682640/,2007
"ComedyWestern19 July 2001 (Germany)
","
                    
    
, 


    
            ",Manitou's Shoe             ,https://www.imdb.com/title/tt0248408/,2001
"NewsEpisode aired 25 September 2011
","
                    
    


    
            ",Bloodthirsty             ,https://www.imdb.com/title/tt3131766/,
"NewsTalk-ShowEpisode aired 20 March 2012
","
                    
    
, 


    
            ",False Prophecies of Perry Stone: Part 1             ,https://www.imdb.com/title/tt3133680/,
"ActionCrimeDramaEpisode aired 10 March 1985
","
                    TV-PG
                        
    
, 
, 

    
            ",The Nineteenth Hole             ,https://www.imdb.com/title/tt0620877/,
"ComedyMusicEpisode aired 23 March 1996
","
                    TV-14
                        
    
, 


    
            ",Phil Hartman/Gin Blossoms             ,https://www.imdb.com/title/tt0694695/,
"DramaRomanceEpisode aired 22 March 2004
","
                    TV-PG
                        
    
, 


    
            ",I Want Candy             ,https://www.imdb.com/title/tt0557361/,
"DramaRomanceEpisode aired 8 March 2004
","
                    TV-PG
                        
    
, 


    
            ",Rock and Roll High School             ,https://www.imdb.com/title/tt0557383/,
"Talk-ShowEpisode aired 15 November 1980
","
                    
    


    
            ",Take 2: Trends in the Movies             ,https://www.imdb.com/title/tt3438138/,
"ComedyTalk-ShowEpisode aired 27 February 2014
","
                    TV-14
                        
    
, 


    
            ",Episode #8.34             ,https://www.imdb.com/title/tt3538846/,
"DocumentaryBiographyEpisode aired 20 March 1995
","
                    
    
, 


    
            ",Charlton Heston: For All Seasons             ,https://www.imdb.com/title/tt0770730/,
"NewsEpisode aired 25 April 2016
","
                    TV-G
                        
    


    
            ",Episode dated 25 April 2016             ,https://www.imdb.com/title/tt5628654/,
"DocumentaryBiography15 September 2006 (Spain)
","
                    
    
, 


    
            ",Filmmakers in Action             ,https://www.imdb.com/title/tt0486090/,2005
"DramaRomanceEpisode aired 2 February 2000
","
                    TV-14
                        
    
, 


    
            ",Valentine's Day Massacre             ,https://www.imdb.com/title/tt0555200/,
"FantasyHorrorSci-FiVideo 1996
","

, 
, 

    
            ",Fantastic Fantasy Fright-o-Rama Show Vol. 1             ,https://www.imdb.com/title/tt0438022/,1996
"AnimationAdventureComedyEpisode aired 26 January 1991
","
                    TV-PG
                        
    
, 
, 

    
            ",A World Below Us             ,https://www.imdb.com/title/tt1170483/,
"NewsTalk-ShowEpisode aired 31 July 2012
","
                    
    
, 


    
            ",Episode #1.98             ,https://www.imdb.com/title/tt3323574/,
"NewsEpisode aired 30 January 2011
","
                    
    


    
            ",Astrology and Daniel's Fourth Kingdom             ,https://www.imdb.com/title/tt3131620/,
"ActionAdventureWestern12 October 1960 (USA)
","
                    Approved
                        
    
, 
, 

    
            ",The Magnificent Seven             ,https://www.imdb.com/title/tt0054047/,1960
"NewsEpisode aired 18 September 2011
","
                    
    


    
            ",The Cursed Church             ,https://www.imdb.com/title/tt3131758/,
"NewsTalk-ShowEpisode aired 22 March 2012
","
                    
    
, 


    
            ",False Prophecies of Perry Stone: Part 2             ,https://www.imdb.com/title/tt3133812/,
"ActionCrimeDramaEpisode aired 3 March 1985
","
                    TV-PG
                        
    
, 
, 

    
            ",Knightlines             ,https://www.imdb.com/title/tt0620851/,
"ComedyMusicEpisode aired 13 April 1996
","
                    TV-14
                        
    
, 


    
            ",Steve Forbes/Rage Against the Machine             ,https://www.imdb.com/title/tt0694696/,
"DramaRomanceEpisode aired 29 March 2004
","
                    TV-PG
                        
    
, 


    
            ",Our House             ,https://www.imdb.com/title/tt0557376/,
"ComedyMusic24 August 1979 (USA)
","
                    PG
                        
    
, 


    
            ",Rock 'n' Roll High School             ,https://www.imdb.com/title/tt0079813/,1979
"Talk-ShowEpisode aired 1980
","
                    
    


    
            ","The Idolmaker, The Chant of Jimmie Blacksmith, Every Man for Himself, Fade to Black             ",https://www.imdb.com/title/tt1926100/,
"DocumentaryCrimeDramaTV Series (2013– )
","
                    TV-14
                        
    
, 
, 

    
            ",Obsession: Dark Desires             ,https://www.imdb.com/title/tt2892016/,
"DocumentaryBiographyEpisode aired 1998
","
                    
    
, 


    
            ",Che Guevara             ,https://www.imdb.com/title/tt9057142/,
"NewsEpisode aired 26 April 2016
","
                    TV-G
                        
    


    
            ",Episode dated 26 April 2016             ,https://www.imdb.com/title/tt5633196/,
"ComedyTalk-ShowEpisode aired 3 March 2014
","
                    TV-14
                        
    
, 


    
            ",Episode #8.35             ,https://www.imdb.com/title/tt3548182/,
"DramaRomanceEpisode aired 9 February 2000
","
                    TV-14
                        
    
, 


    
            ",Crime & Punishment             ,https://www.imdb.com/title/tt0555102/,
"HorrorMystery5 June 1963 (USA)
","
                    Approved
                        
    
, 


    
            ",Werewolf in a Girls' Dormitory             ,https://www.imdb.com/title/tt0055106/,1961
"AnimationAdventureComedyEpisode aired 2 February 1991
","
                    TV-PG
                        
    
, 
, 

    
            ",Plunder Dam             ,https://www.imdb.com/title/tt1170487/,
"NewsTalk-ShowEpisode aired 2 August 2012
","
                    
    
, 


    
            ",Episode #1.99             ,https://www.imdb.com/title/tt3324460/,
"NewsTalk-ShowEpisode aired 26 July 2012
","
                    
    
, 


    
            ",Eternal Security and Losing Your Salvation: Part 2             ,https://www.imdb.com/title/tt3322890/,
"DocumentaryEpisode aired 4 February 1996
","
                    
    


    
            ",The Sound of Music             ,https://www.imdb.com/title/tt6282030/,
"NewsEpisode aired 11 September 2011
","
                    
    


    
            ",The Beast of 9-11             ,https://www.imdb.com/title/tt3131756/,
"NewsTalk-ShowEpisode aired 8 August 2013
","
                    
    
, 


    
            ",Catholic Eucharist Deception and Typology             ,https://www.imdb.com/title/tt3504198/,
"NewsTalk-ShowEpisode aired 27 March 2012
","
                    
    
, 


    
            ",Episode #1.69             ,https://www.imdb.com/title/tt3134118/,
"ComedyFamilyTV Series (1964–1992)
","
                    TV-G
                        
    
, 


    
            ",Gilligan's Island             ,https://www.imdb.com/title/tt0057751/,
"DramaRomanceEpisode aired 5 April 2004
","
                    TV-PG
                        
    
, 


    
            ",The Power of Love             ,https://www.imdb.com/title/tt0557398/,
"DocumentaryShortVideo 13 December 2005
","
                    
    
, 


    
            ",Back to School: A Retrospective - 'Rock 'N' Roll High School' Rock on Edition DVD             ,https://www.imdb.com/title/tt0781007/,2005
"ActionAdventureSci-Fi13 November 1980 (West Germany)
","
                    PG
                        
    
, 
, 

    
            ",Battle Beyond the Stars             ,https://www.imdb.com/title/tt0080421/,1980
"Horror27 June 1973 (Spain)
","
                    Not Rated
                        
    


    
            ",Vengeance of the Zombies             ,https://www.imdb.com/title/tt0069165/,1973
"DocumentaryBiographyEpisode aired 20 November 2000
","
                    
    
, 


    
            ",Che Guevara: Restless Revolutionary             ,https://www.imdb.com/title/tt0400092/,
"NewsEpisode aired 27 April 2016
","
                    TV-G
                        
    


    
            ",Episode dated 27 April 2016             ,https://www.imdb.com/title/tt5636608/,
"ActionAdventureComedy3 November 2000 (USA)
","
                    PG-13
                        
    
, 
, 

    
            ",Charlie's Angels             ,https://www.imdb.com/title/tt0160127/,2000
"DramaRomanceEpisode aired 16 February 2000
","
                    TV-PG
                        
    
, 


    
            ","To Green, with Love             ",https://www.imdb.com/title/tt0555195/,
"ActionDramaHorrorVideo 30 August 2005
","

, 
, 

    
            ",Gore and More!             ,https://www.imdb.com/title/tt6751606/,2005
"AnimationAdventureComedyEpisode aired 9 February 1991
","
                    TV-PG
                        
    
, 
, 

    
            ",Meltdown Syndrome             ,https://www.imdb.com/title/tt1170486/,
"NewsTalk-ShowEpisode aired 7 August 2012
","
                    
    
, 


    
            ",Episode #1.100             ,https://www.imdb.com/title/tt3324990/,
"FamilyFantasyMusicTV Series (1968–2001)
","
                    TV-Y
                        
    
, 
, 

    
            ",Mister Rogers' Neighborhood             ,https://www.imdb.com/title/tt0062588/,
"ComedyMusical13 October 1939 (USA)
","
                    Unrated
                        
    
, 


    
            ",Babes in Arms             ,https://www.imdb.com/title/tt0031066/,1939
"NewsTalk-ShowEpisode aired 12 September 2013
","
                    
    
, 


    
            ",Temple of the Antichrist Continued             ,https://www.imdb.com/title/tt3524804/,
"NewsTalk-ShowEpisode aired 13 August 2013
","
                    
    
, 


    
            ","Obama, Sinkholes and Duck Dynasty             ",https://www.imdb.com/title/tt3506540/,
"ActionAdventureSci-Fi23 March 2012 (USA)
","
                    PG-13
                        
    
, 
, 

    
            ",The Hunger Games             ,https://www.imdb.com/title/tt1392170/,2012
"ShortFamilyVideo 26 July 2005
","
                    Not Rated
                        
    
, 


    
            ",Gilligan's Island: Season 3 Introduction             ,https://www.imdb.com/title/tt0476548/,2005
"DramaRomanceEpisode aired 1 October 2004
","
                    TV-PG
                        
    
, 


    
            ",Ghost in the Machine: Part 1             ,https://www.imdb.com/title/tt0557350/,
"ComedyHorror5 August 1960 (USA)
","
                    Not Rated
                        
    
, 


    
            ",The Little Shop of Horrors             ,https://www.imdb.com/title/tt0054033/,1960
"Sci-FiVideo 1997
","
                    
    


    
            ",Star Portal             ,https://www.imdb.com/title/tt0181026/,1997
"ComedyEpisode aired 1 October 2009
","



    
            ",Jigsaw             ,https://www.imdb.com/title/tt3955096/,
"DocumentaryBiographyEpisode aired 29 January 2004
","
                    
    
, 


    
            ",Cheers             ,https://www.imdb.com/title/tt1550979/,
"NewsEpisode aired 28 April 2016
","
                    TV-G
                        
    


    
            ",Episode dated 28 April 2016             ,https://www.imdb.com/title/tt5639260/,
"ComedyTalk-ShowEpisode aired 19 March 2015
","
                    TV-14
    
, 


    
            ",Top 10 Unseen Movie Characters             ,https://www.imdb.com/title/tt4536888/,
"ComedyFamilyEpisode aired 9 December 1965
","
                    TV-G
                        
    
, 


    
            ",Don't Bug the Mosquitoes             ,https://www.imdb.com/title/tt0588072/,
"DramaHorrorThriller15 June 1979 (USA)
","
                    Not Rated
                        
    
, 
, 

    
            ",The Driller Killer             ,https://www.imdb.com/title/tt0079082/,1979
"AnimationAdventureComedyEpisode aired 16 February 1991
","
                    TV-PG
                        
    
, 
, 

    
            ",Smog Hog             ,https://www.imdb.com/title/tt1170489/,
"NewsTalk-ShowEpisode aired 9 August 2012
","
                    
    
, 


    
            ",Episode #1.101             ,https://www.imdb.com/title/tt3326218/,
"ComedyEpisode aired 6 October 1994
","
                    PG
                        
    


    
            ",The Pledge Drive             ,https://www.imdb.com/title/tt0697756/,
"ComedyDramaMusic20 October 2000 (USA)
","
                    R
                        
    
, 
, 

    
            ",Bamboozled             ,https://www.imdb.com/title/tt0215545/,2000
"Reality-TVEpisode aired 18 August 2013
","
                    
    


    
            ",How I Escaped the Jehovah's Witnesses: Part 3             ,https://www.imdb.com/title/tt3504212/,
"NewsEpisode aired 30 December 2012
","
                    
    


    
            ","God, Guns and Liberty: Part 2             ",https://www.imdb.com/title/tt3209756/,
"ComedyEpisode aired 1 October 2013
","
                    TV-14
                        
    


    
            ",Life Savings for a Rasta Banana             ,https://www.imdb.com/title/tt3202664/,
"DramaRomance8 October 1968 (USA)
","
                    PG
                        
    
, 


    
            ",Romeo and Juliet             ,https://www.imdb.com/title/tt0063518/,1968
"HorrorVideo 23 November 2004
","
                    
    


    
            ",Zombie Beach Party             ,https://www.imdb.com/title/tt0376355/,2003
"DocumentaryEpisode aired 9 October 1997
","
                    
    


    
            ",Roger Corman             ,https://www.imdb.com/title/tt6600778/,
"DramaRomanceEpisode aired 1 October 2004
","
                    TV-PG
                        
    
, 


    
            ",Ghost in the Machine: Part 2             ,https://www.imdb.com/title/tt0557351/,
"HorrorMysteryThriller6 March 1987 (USA)
","
                    R
                        
    
, 
, 

    
            ",Angel Heart             ,https://www.imdb.com/title/tt0092563/,1987
"DocumentaryBiographyEpisode aired 2011
","
                    
    
, 


    
            ",Chelsea Handler             ,https://www.imdb.com/title/tt2158248/,
"NewsEpisode aired 29 April 2016
","
                    TV-G
                        
    


    
            ",Episode dated 29 April 2016             ,https://www.imdb.com/title/tt5641384/,
"ComedyTalk-ShowEpisode aired 24 September 2014
","
                    TV-14
    
, 


    
            ",Top 10 Unseen TV Characters             ,https://www.imdb.com/title/tt9285736/,
"ComedyFamilyEpisode aired 16 December 1965
","
                    TV-G
                        
    
, 


    
            ",Gilligan Gets Bugged             ,https://www.imdb.com/title/tt1163496/,
"HorrorMysterySci-FiEpisode aired 19 May 2011
","
                    
    
, 
, 

    
            ",The Driller Killer             ,https://www.imdb.com/title/tt9614012/,
"AnimationAdventureComedyEpisode aired 23 February 1991
","
                    TV-PG
                        
    
, 
, 

    
            ",Polluting by Computer             ,https://www.imdb.com/title/tt1170488/,
"ActionAdventureSci-Fi29 June 2011 (USA)
","
                    PG-13
                        
    
, 
, 

    
            ",Transformers: Dark of the Moon             ,https://www.imdb.com/title/tt1399103/,2011
"ComedyEpisode aired 13 October 1994
","
                    TV-PG
                        
    


    
            ",The Chinese Woman             ,https://www.imdb.com/title/tt0697676/,
"DramaRomance23 October 1992 (USA)
","
                    R
                        
    
, 


    
            ",Zebrahead             ,https://www.imdb.com/title/tt0105885/,1992
"Reality-TVEpisode aired 25 August 2013
","
                    
    


    
            ",How I Escaped the Jehovah's Witnesses: Part 4             ,https://www.imdb.com/title/tt3515606/,
"NewsEpisode aired 13 January 2013
","
                    
    


    
            ",Sacred Name or Witchcraft: Part 1             ,https://www.imdb.com/title/tt3209766/,
"BiographyDramaSport24 October 2003 (USA)
","
                    PG
                        
    
, 
, 

    
            ",Radio             ,https://www.imdb.com/title/tt0316465/,2003
"TV Movie 16 November 1996
","

            ",Romeo och Julia             ,https://www.imdb.com/title/tt0182395/,1996
"ActionComedyHorror28 March 2014 (USA)
","
                    Not Rated
                        
    
, 
, 

    
            ",Pro Wrestlers vs Zombies             ,https://www.imdb.com/title/tt2240046/,2014
"ComedyCrimeHorror21 October 1959 (USA)
","
                    Approved
                        
    
, 
, 

    
            ",A Bucket of Blood             ,https://www.imdb.com/title/tt0052655/,1959
"DocumentaryEpisode aired 10 November 1997
","
                    
    


    
            ",Paul Verhoeven             ,https://www.imdb.com/title/tt2346513/,
"ComedyMusicTalk-ShowEpisode aired 5 August 2010
","
                    TV-14
                        
    
, 
, 

    
            ",Episode #18.101             ,https://www.imdb.com/title/tt1701922/,
"DocumentaryBiographyEpisode aired 25 June 2009
","
                    TV-14
                        
    
, 


    
            ",Chevy Chase             ,https://www.imdb.com/title/tt1550980/,
"NewsEpisode aired 2 May 2016
","
                    TV-G
                        
    


    
            ",Episode dated 2 May 2016             ,https://www.imdb.com/title/tt5647554/,
"ComedyTalk-ShowEpisode aired 30 August 2018
","
                    TV-14
    
, 


    
            ",Top 10 Unsettling Cartoon Moments on TV             ,https://www.imdb.com/title/tt9313460/,
"ComedyFamilyEpisode aired 23 December 1965
","
                    TV-G
                        
    
, 


    
            ",Mine Hero             ,https://www.imdb.com/title/tt1230842/,
"AnimationShortComedy27 August 1954 (USA)
","
                    Approved
                        
    
, 
, 

    
            ",Fright to the Finish             ,https://www.imdb.com/title/tt0150648/,1954
"AnimationAdventureComedyEpisode aired 2 March 1991
","
                    TV-PG
                        
    
, 
, 

    
            ",Don't Drink the Water             ,https://www.imdb.com/title/tt1170484/,
"ComedyEpisode aired 5 July 2011
","
                    TV-14
                        
    


    
            ",Transformers 3 Review             ,https://www.imdb.com/title/tt1974066/,
"ComedyEpisode aired 27 October 1994
","
                    PG
                        
    


    
            ",The Couch             ,https://www.imdb.com/title/tt0697681/,
"ComedyRomanceSci-Fi3 April 1987 (USA)
","
                    PG-13
                        
    
, 
, 

    
            ",Making Mr. Right             ,https://www.imdb.com/title/tt0093477/,1987
"Reality-TVEpisode aired 1 September 2013
","
                    
    


    
            ",How I Escaped the Jehovah's Witnesses: Part 5             ,https://www.imdb.com/title/tt3517200/,
"NewsEpisode aired 20 January 2013
","
                    
    


    
            ",Sacred Name or Witchcraft: Part 2             ,https://www.imdb.com/title/tt3209768/,
"DocumentaryShortBiographyTV Short 7 August 2013
","
                    
    
, 
, 

    
            ",The Butler: An American Story             ,https://www.imdb.com/title/tt6477324/,2013
"DramaRomanceMusicTV Movie
","
                    Not Rated
                        
    
, 
, 

    
            ",Roméo et Juliette             ,https://www.imdb.com/title/tt0254739/,1994
"HorrorMysterySci-FiEpisode aired 28 May 2011
","
                    
    
, 
, 

    
            ",House on Haunted Hill             ,https://www.imdb.com/title/tt9614198/,
"Horror10 April 1981 (USA)
","
                    R
                        
    


    
            ",The Howling             ,https://www.imdb.com/title/tt0082533/,1981
"DocumentaryEpisode aired 9 February 1998
","
                    
    


    
            ",Vincent Price             ,https://www.imdb.com/title/tt2013821/,
"ActionAdventureSci-Fi7 May 2010 (USA)
","
                    PG-13
                        
    
, 
, 

    
            ",Iron Man 2             ,https://www.imdb.com/title/tt1228705/,2010
"DocumentaryBiographyEpisode aired 17 January 2001
","
                    TV-14
                        
    
, 


    
            ",Chiang Kai-Shek             ,https://www.imdb.com/title/tt0402731/,
"NewsEpisode aired 3 May 2016
","
                    TV-G
                        
    


    
            ",Episode dated 3 May 2016             ,https://www.imdb.com/title/tt5650384/,
"ComedyTalk-ShowEpisode aired 17 July 2016
","
                    TV-14
    
, 


    
            ",Top 10 Unsolved Celebrity Deaths             ,https://www.imdb.com/title/tt5891086/,
"ComedyFamilyEpisode aired 30 December 1965
","
                    TV-G
                        
    
, 


    
            ",Erika Tiffany-Smith to the Rescue             ,https://www.imdb.com/title/tt0588073/,
"ComedyMusicTalk-ShowEpisode aired 6 August 2010
","
                    TV-14
                        
    
, 
, 

    
            ",Episode #18.102             ,https://www.imdb.com/title/tt1701923/,
"AnimationAdventureComedyEpisode aired 9 March 1991
","
                    TV-PG
                        
    
, 
, 

    
            ",Kwame's Crisis             ,https://www.imdb.com/title/tt1170485/,
"ComedyEpisode aired 12 July 2011
","
                    TV-14
                        
    


    
            ",Milk Money             ,https://www.imdb.com/title/tt1976420/,
"ComedyEpisode aired 2 February 1995
","
                    TV-PG
                        
    


    
            ",Highlights of a Hundred             ,https://www.imdb.com/title/tt0697644/,
"ComedyFamilyRomance21 June 1961 (USA)
","
                    Passed
                        
    
, 
, 

    
            ",The Parent Trap             ,https://www.imdb.com/title/tt0055277/,1961
"Reality-TVEpisode aired 10 May 2009
","



    
            ","Life or Death, Choose             ",https://www.imdb.com/title/tt3885274/,
"NewsTalk-ShowEpisode aired 28 March 2013
","
                    
    
, 


    
            ",Viewer Question Day             ,https://www.imdb.com/title/tt3423118/,
"NewsEpisode aired 27 January 2013
","
                    
    


    
            ",Mystery Creatures of the Bible: Part 1             ,https://www.imdb.com/title/tt3209772/,
"DramaTV Movie 24 December 1980
","



    
            ",Romeu e Julieta             ,https://www.imdb.com/title/tt0458925/,1980
"HorrorMystery17 February 1959 (USA)
","
                    Not Rated
                        
    
, 


    
            ",House on Haunted Hill             ,https://www.imdb.com/title/tt0051744/,1959
"ShortVideo 12 June 2013
","
                    
    


    
            ",The Howling with Co-Writer Terence H. Winkless             ,https://www.imdb.com/title/tt4585800/,2013
"DocumentaryEpisode aired 13 May 1998
","
                    
    


    
            ",Gale Anne Hurd             ,https://www.imdb.com/title/tt6595500/,
"ComedyMusicTalk-ShowEpisode aired 30 April 2010
","
                    TV-14
                        
    
, 
, 

    
            ",Episode #18.43             ,https://www.imdb.com/title/tt1647629/,
"DocumentaryBiographyEpisode aired 26 August 2005
","
                    
    
, 


    
            ",Child Stars II: Growing Up Hollywood             ,https://www.imdb.com/title/tt0478965/,
"NewsEpisode aired 4 May 2016
","
                    TV-G
                        
    


    
            ",Episode dated 4 May 2016             ,https://www.imdb.com/title/tt5653406/,
"ComedyTalk-ShowEpisode aired 30 November 2017
","
                    TV-14
    
, 


    
            ",Top 10 Unsolved Internet Mysteries             ,https://www.imdb.com/title/tt7693552/,
"ComedyFamilyEpisode aired 6 January 1966
","
                    TV-G
                        
    
, 


    
            ",Not Guilty             ,https://www.imdb.com/title/tt0588088/,
"ComedyMusicTalk-ShowEpisode aired 26 March 2010
","
                    
    
, 
, 

    
            ",Episode #18.10             ,https://www.imdb.com/title/tt1625692/,
"AnimationAdventureComedyEpisode aired 13 April 1991
","
                    TV-PG
                        
    
, 
, 

    
            ",Ozone Hole             ,https://www.imdb.com/title/tt1238146/,
"Comedy1 December 1989 (USA)
","
                    PG-13
                        
    


    
            ",National Lampoon's Christmas Vacation             ,https://www.imdb.com/title/tt0097958/,1989
"ComedyEpisode aired 19 January 1995
","
                    TV-PG
                        
    


    
            ",The Label Maker             ,https://www.imdb.com/title/tt0697719/,
"DramaMysteryThrillerEpisode aired 29 April 1996
","
                    TV-14
                        
    
, 
, 

    
            ",The Parent Rap             ,https://www.imdb.com/title/tt0540316/,
"Reality-TVEpisode aired 22 May 2011
","



    
            ",Mormonism vs. King James Bible             ,https://www.imdb.com/title/tt3885294/,
"DocumentaryActionDramaTV Mini-Series (2013– )
","
                    TV-14
                        
    
, 
, 

    
            ",The Bible             ,https://www.imdb.com/title/tt2245988/,
"NewsEpisode aired 3 February 2013
","
                    
    


    
            ",Mystery Creatures of the Bible: Part 2             ,https://www.imdb.com/title/tt3209774/,
"RomanceDramaShort3 January 1913 (USA)
","
                    
    
, 
, 

    
            ",Romeo and Juliet             ,https://www.imdb.com/title/tt0123088/,1912
"ComedyHorrorThriller24 March 2017 (Spain)
","
                    
    
, 
, 

    
            ",The Bar             ,https://www.imdb.com/title/tt5121816/,2017
"NewsTalk-ShowEpisode aired 2 April 2013
","
                    
    
, 


    
            ","Gun Control, Hebrew Roots and Starbucks             ",https://www.imdb.com/title/tt3423368/,
"NewsTalk-ShowEpisode aired 26 March 2013
","
                    
    
, 


    
            ","Frank Logsdon, Dewey Lockman and the NASB             ",https://www.imdb.com/title/tt3419304/,
"ComedyMusicTalk-ShowEpisode aired 29 April 2010
","
                    TV-14
                        
    
, 
, 

    
            ",Episode #18.42             ,https://www.imdb.com/title/tt1647294/,
"DocumentaryTV Movie
","
                    
    


    
            ",Child Stars: Their Story             ,https://www.imdb.com/title/tt0299659/,2000
"NewsEpisode aired 5 May 2016
","
                    TV-G
                        
    


    
            ",Episode dated 5 May 2016             ,https://www.imdb.com/title/tt5656656/,
"ComedyTalk-ShowEpisode aired 17 August 2018
","
                    TV-14
    
, 


    
            ",Top 10 Unsolved Video Game Mysteries             ,https://www.imdb.com/title/tt8865504/,
"ComedyFamilyEpisode aired 13 January 1966
","
                    TV-G
                        
    
, 


    
            ",You've Been Disconnected             ,https://www.imdb.com/title/tt0588111/,
"ComedyMusicTalk-ShowEpisode aired 2 April 2010
","
                    
    
, 
, 

    
            ",Episode #18.11             ,https://www.imdb.com/title/tt1639154/,
"AnimationAdventureComedyEpisode aired 20 April 1991
","
                    TV-PG
                        
    
, 
, 

    
            ",The Ultimate Pollution             ,https://www.imdb.com/title/tt1238147/,
"ComedyMusicTalk-ShowEpisode aired 12 March 2010
","
                    
    
, 
, 

    
            ",Episode #18.9             ,https://www.imdb.com/title/tt1621679/,
"NewsSportTalk-ShowEpisode aired 30 June 2016
","
                    
    
, 
, 

    
            ",Episode dated 30 June 2016             ,https://www.imdb.com/title/tt5853498/,
"DramaMysteryThrillerEpisode aired 6 May 1996
","
                    TV-14
                        
    
, 
, 

    
            ",Quiet Riot             ,https://www.imdb.com/title/tt0540288/,
"Reality-TVEpisode aired 3 May 2009
","



    
            ",Plotting Against God             ,https://www.imdb.com/title/tt3885276/,
"ComedyMusicTalk-ShowEpisode aired 24 April 2013
","
                    TV-14
                        
    
, 
, 

    
            ",Episode #21.132             ,https://www.imdb.com/title/tt2828666/,
"DocumentarySci-FiTV Series (2009– )
","
                    TV-PG
    
, 


    
            ",Life After People             ,https://www.imdb.com/title/tt1433058/,
"AnimationAdventureFamilyVideo 27 October 1998
","
                    G
                        
    
, 
, 

    
            ",The Lion King 2: Simba's Pride             ,https://www.imdb.com/title/tt0120131/,1998
"NewsEpisode aired 10 February 2013
","
                    
    


    
            ","King James Code Volume 7, Number 7: Part 1             ",https://www.imdb.com/title/tt3209784/,
"NewsTalk-ShowEpisode aired 9 April 2013
","
                    
    
, 


    
            ","North Korea, Gun Confiscation and Thorns             ",https://www.imdb.com/title/tt3423714/,
"NewsTalk-ShowEpisode aired 21 March 2013
","
                    
    
, 


    
            ","Fasting, ObamaCare and the Jesuit Oath             ",https://www.imdb.com/title/tt3418074/,
"AdventureFamilyFantasy25 February 1970 (USA)
","
                    G
                        
    
, 
, 

    
            ",Hercules in New York             ,https://www.imdb.com/title/tt0065832/,1970
"ComedyMusicTalk-ShowEpisode aired 28 April 2010
","
                    TV-14
                        
    
, 
, 

    
            ",Episode #18.41             ,https://www.imdb.com/title/tt1646802/,
"NewsEpisode aired 6 May 2016
","
                    TV-G
                        
    


    
            ",Episode dated 6 May 2016             ,https://www.imdb.com/title/tt5659148/,
"ComedyTalk-ShowEpisode aired 18 December 2017
","
                    TV-14
    
, 


    
            ",Top 10 Unsolved World War I Mysteries             ,https://www.imdb.com/title/tt7767038/,
"DramaTV Series (1961–1966)
","
                    
    


    
            ",Ben Casey             ,https://www.imdb.com/title/tt0054519/,
"ComedyMusicTalk-ShowEpisode aired 16 April 2010
","
                    
    
, 
, 

    
            ",Episode #18.12             ,https://www.imdb.com/title/tt1639155/,
"AnimationAdventureComedyEpisode aired 27 April 1991
","
                    TV-PG
                        
    
, 
, 

    
            ",Population Bomb             ,https://www.imdb.com/title/tt1238145/,
"ComedyMusicTalk-ShowEpisode aired 5 March 2010
","
                    
    
, 
, 

    
            ",Episode #18.8             ,https://www.imdb.com/title/tt1614068/,
"ComedyRomanceTV Series (1993–1994)
","
                    TV-PG
                        
    
, 


    
            ",Saved by the Bell: The College Years             ,https://www.imdb.com/title/tt0106122/,
"DramaMysteryThrillerEpisode aired 13 May 1996
","
                    TV-14
                        
    
, 
, 

    
            ",Ex Marks the Spot             ,https://www.imdb.com/title/tt0540230/,
